sheet,column,role,dtype,n_notna,fill_pct,in_X,sds_coderived,feature_role,exclude_by_default
ingredient,has_betaine,feature,float64,3580,67.71,False,False,chemistry,False
ingredient,has_carboxylate,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_carboxylic_acid,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_epoxide,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_halo_aromatic,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_isothiocyanate,feature,float64,3580,67.71,False,False,chemistry,False
ingredient,has_long_alkyl,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_michael_acceptor,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_nitro_aromatic,feature,float64,3580,67.71,False,False,chemistry,False
ingredient,has_peo_chain,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_phenol,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_phosphate_ester,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_quat_ammonium,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_quinone,feature,float64,3580,67.71,False,False,chemistry,False
ingredient,has_strong_acid_grp,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_sulfate,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_sulfonate,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,has_sulfonyl_halide,feature,float64,3580,67.71,False,False,chemistry,False
ingredient,has_thiol,feature,float64,3580,67.71,True,False,chemistry,False
ingredient,surfactant_class,feature,str,3580,67.71,False,False,chemistry,False
ingredient,desc_ok,feature,bool,5287,100.0,True,False,chemistry,False
ingredient,surf_class_best,feature,str,3580,67.71,False,False,chemistry,False
ingredient,surf_class_src,provenance,str,5287,100.0,False,False,provenance,False
formulation,pct_sum_known_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,active_pct_sum_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,tox_n_composition_rows_isna,feature_derived,int8,1675,100.0,True,False,bookkeeping,True
formulation,ice_active_pct_sum_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_ph_lo_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_ph_hi_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,ph_basis_pct_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_vp_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_ph_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_mp_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_autoignition_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_density_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_solubility_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_viscosity_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_fp_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_logkow_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_decomp_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pc2_bp_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,t11_ld50_oral_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_oral_log_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_oral_censored_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_oral_n_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_oral_multi_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_oral_unparsed_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_acute_oral_ord_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_dermal_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_dermal_log_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_dermal_censored_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_dermal_n_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_dermal_multi_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_ld50_dermal_unparsed_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_acute_dermal_ord_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_lc50_inhal_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_lc50_inhal_log_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_lc50_inhal_censored_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_lc50_inhal_n_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_lc50_inhal_multi_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_lc50_inhal_unparsed_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_acute_inhal_ord_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_carc_ord_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_muta_ord_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_repr_ord_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_stot_se_ord_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_stot_re_ord_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,t11_aspir_ord_isna,feature_derived,int8,1675,100.0,True,True,label_coderived,True
formulation,f_pct_sum_known_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_with_structure_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_shannon_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_simpson_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_max_pct_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolWt_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolWt_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolWt_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolWt_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolWt_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolWt_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolLogP_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolLogP_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolLogP_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolLogP_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolLogP_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolLogP_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_TPSA_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_TPSA_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_TPSA_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_TPSA_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_TPSA_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_TPSA_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHDonors_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHDonors_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHDonors_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHDonors_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHDonors_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHDonors_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHAcceptors_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHAcceptors_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHAcceptors_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHAcceptors_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHAcceptors_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHAcceptors_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumRotatableBonds_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumRotatableBonds_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumRotatableBonds_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumRotatableBonds_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumRotatableBonds_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumRotatableBonds_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumAromaticRings_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumAromaticRings_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumAromaticRings_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumAromaticRings_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumAromaticRings_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumAromaticRings_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_FractionCSP3_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_FractionCSP3_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_FractionCSP3_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_FractionCSP3_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_FractionCSP3_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_FractionCSP3_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolMR_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolMR_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolMR_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolMR_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolMR_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MolMR_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_LabuteASA_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_LabuteASA_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_LabuteASA_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_LabuteASA_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_LabuteASA_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_LabuteASA_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_BertzCT_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_BertzCT_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_BertzCT_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_BertzCT_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_BertzCT_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_BertzCT_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_Kappa2_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_Kappa2_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_Kappa2_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_Kappa2_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_Kappa2_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_Kappa2_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_HallKierAlpha_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_HallKierAlpha_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_HallKierAlpha_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_HallKierAlpha_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_HallKierAlpha_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_HallKierAlpha_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MaxAbsPartialCharge_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MaxAbsPartialCharge_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MaxAbsPartialCharge_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MaxAbsPartialCharge_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MaxAbsPartialCharge_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_MaxAbsPartialCharge_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_logKp_pottsguy_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_logKp_pottsguy_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_logKp_pottsguy_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_logKp_pottsguy_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_logKp_pottsguy_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_logKp_pottsguy_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_max_alkyl_chain_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_max_alkyl_chain_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_max_alkyl_chain_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_max_alkyl_chain_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_max_alkyl_chain_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_max_alkyl_chain_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_n_structural_alerts_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_n_structural_alerts_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_n_structural_alerts_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_n_structural_alerts_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_n_structural_alerts_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_n_structural_alerts_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHeteroatoms_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHeteroatoms_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHeteroatoms_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHeteroatoms_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHeteroatoms_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_NumHeteroatoms_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_RingCount_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_RingCount_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_RingCount_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_RingCount_range_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_RingCount_std_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_RingCount_wmean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_active_presumed_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_water_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_surfactant_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_solvent_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_synergist_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_carrier_inert_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_propellant_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_ph_adjuster_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_preservative_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_thickener_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_fragrance_dye_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_unknown_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_surf_anionic_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_surf_cationic_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_surf_nonionic_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_surf_amphoteric_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_surf_charge_imbalance_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_pct_active_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_solvent_x_logp_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_surf_x_logp_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_surf_x_logkp_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_tanimoto_mean_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_tanimoto_max_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_tanimoto_min_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_eye_s1_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_eye_s2_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_eye_add_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_skin_s1_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_skin_s2_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_skin_add_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_sens_s1_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_sens_s2_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_sens_add_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,pct_sum_known_raw_isna,feature_derived,int8,1675,100.0,True,False,bookkeeping,True
formulation,ph_best_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,ct_eye_ord_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,ct_skin_ord_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,ct_sens_ord_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_eye_ord_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_skin_ord_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,f_ct_sens_ord_isna,feature_derived,int8,1675,100.0,True,False,ambiguous,True
formulation,form_code_best_AE,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best_CS,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best_EC,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best_FS,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best_GR,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best_RB,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best_SC,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best_SL,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best_WG,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best_WP,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best___NA__,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,form_code_best___RARE__,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_physical_state___NA__,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_physical_state___RARE__,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_physical_state_crystalline_solid,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_physical_state_dispersion,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_physical_state_granule,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_physical_state_liquid,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_physical_state_powder,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_physical_state_solid,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_solubility_qual___NA__,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_solubility_qual_dispersible,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_solubility_qual_insoluble,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_solubility_qual_miscible,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_solubility_qual_slightly_soluble,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,pc2_solubility_qual_soluble,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type_Aerosol / Fogger,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type_Concentrate,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type_Granular / Granules,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type_Seed Treatment,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type___NA__,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type___RARE__,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type_수화제,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type_액상수화제,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type_유제,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type_입상수화제,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,formulation_type_종자처리수화제,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_eye_cat_1,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_eye_cat_2A,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_eye_cat_NC,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_eye_cat___NA__,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_skin_cat_1,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_skin_cat_2,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_skin_cat_NC,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_skin_cat___NA__,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_sens_cat_1,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_sens_cat_NC,feature_derived,int8,1675,100.0,True,False,chemistry,False
formulation,f_ct_sens_cat___NA__,feature_derived,int8,1675,100.0,True,False,chemistry,False
ingredient,pct_value_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,ing2_pct_value_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,ing2_pct_lo_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,ing2_pct_hi_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,ing_pct_best_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,ing_pct_raw_isna,feature_derived,int8,5287,100.0,True,False,bookkeeping,True
ingredient,ing_pct_rank_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,MolWt_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,ExactMolWt_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,MolLogP_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,MolMR_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,TPSA_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,NumHDonors_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,NumHAcceptors_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,NumRotatableBonds_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,NumAromaticRings_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,NumAliphaticRings_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,RingCount_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,FractionCSP3_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,HeavyAtomCount_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,NumHeteroatoms_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,NOCount_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,NHOHCount_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,NumSaturatedRings_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,LabuteASA_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,BalabanJ_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,BertzCT_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,Chi0v_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,Chi1v_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,Kappa1_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,Kappa2_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,Kappa3_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
ingredient,HallKierAlpha_isna,feature_derived,int8,5287,100.0,True,False,ambiguous,True
