Formulation_ID,Formulation_Name,Audit_Status,recommendation,priority,current_n_cas,current_n_smiles,current_n_ing,Formulation_Ingredients_CAS,Formulation_Ingredients_SMILES,Formulation_Ingredients_PubChem_CID,Audit_Issues
MIX481,Super K-Gro Malathion 50 Insect Spray,MATCH,NO_ACTION,9,1,1,2,,,,
MIX276,GF-881 Manufacturing Use Concentrate,SOURCE_UNAVAILABLE,NO_ACTION,9,2,2,2,67-64-1 | 108-88-3 | 67-63-0,CC(=O)C | CC1=CC=CC=C1 | CC(C)O,180 | 1140 | 3776,SOURCE_DOWNLOAD_FAILED: 404 Client Error: Not Found for url: https://www.jmnspecialties.com/downloads/sds/2416-881-solvent-thinner-sds-1/file
MIX482,Superfine Wettable Sulphur,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,7704-34-9 | 94-00-1,,5362487,INVALID_WORKBOOK_CAS
MIX490,Switch 62.5 WG,MATCH,NO_ACTION,9,3,3,3,14808-60-7 | 61790-53-2 | 131341-86-1 | 121552-61-2,,24261 | 86398 | 86367,
MIX49,Amtide Tebuconazole 45 WDG Fungicide,MATCH,NO_ACTION,9,1,1,2,,,,
MIX277,Kaput Field Rodent Bait B,MATCH,NO_ACTION,9,2,2,4,138261-41-3,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,86287518,
MIX489,Swagger,MISMATCH,NO_ACTION,9,3,3,3,82657-04-3 | 138261-41-3 | 872-50-4,CC1=C(C=CC=C1C2=CC=CC=C2)COC(=O)[C@@H]3[C@@H](C3(C)C)/C=C(/C(F)(F)F)\Cl | C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl | CN1CCCC1=O,6442842 | 86287518 | 13387,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX477,Termidor Dry Termiticide,MATCH,NO_ACTION,9,1,1,1,120068-37-3,C1=C(C=C(C(=C1Cl)N2C(=C(C(=N2)C#N)S(=O)C(F)(F)F)N)Cl)C(F)(F)F,3352,
MIX488,Three Way Peanut Seed Treatment Fungicide,EVIDENCE_WEAK,NO_ACTION,9,3,3,3,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX487,Thiencarbazone-methyl,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,317815-83-1,CC1=C(C(=CS1)C(=O)OC)S(=O)(=O)NC(=O)N2C(=O)N(C(=N2)OC)C,11205153,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX486,SVP8,SOURCE_UNAVAILABLE,NO_ACTION,9,2,2,4,,,,SOURCE_DOWNLOAD_FAILED: 404 Client Error: Not Found for url: https://www.chicago.gov/content/dam/city/depts/cdph/environmental_health_and_food/Community_Information/Response_to_CDPH_Comments-Final.pdf
MIX485,Thidiazuron-Diuron SC,MATCH,NO_ACTION,9,3,2,2,51707-55-2 | 330-54-1 | 64742-47-8,C1=CC=C(C=C1)NC(=O)NC2=CN=NS2 | CN(C)C(=O)NC1=CC(=C(C=C1)Cl)Cl,40087 | 3120,
MIX483,Supremacy Herbicide,MATCH,NO_ACTION,9,3,8,8,122836-35-5 | 447399-55-5 | 57-55-6 | 1322-93-6 | 108-88-3,CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)C)Cl)Cl | CC1(CC(=NO1)S(=O)(=O)CC2=C(N(N=C2C(F)(F)F)C)OC(F)F)C | CC(CO)O | CC(C)C1=CC2=CC=CC=C2C(=C1C(C)C)S(=O)(=O)O | CC1=CC=CC=C1,86369 | 11556910 | 1030 | 162217 | 1140,
MIX484,Thiabendazole MF,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX278,Kathon CF 400,EVIDENCE_WEAK,NO_ACTION,9,2,2,2,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX340,Nab Nicho Tech,MATCH,NO_ACTION,9,2,2,2,7681-52-9,,23665760,
MIX475,Terbuthylazine,MISMATCH,NO_ACTION,9,1,1,1,,,,SOURCE_DOWNLOAD_FAILED: 429 Client Error: Too Many Requests for url: https://www.sigmaaldrich.com/DE/de/sds/SIGMA/45678?srsltid=AfmBOoqrPaJzTcGLDjE6CkIH17Xwchy8WtoMZst5qELMFAJENyqDbA6l | SUPPLEMENTAL_ATTENTION_REQUIRED: SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | SUSPICIOUS_WORKBOOK_INGREDIENT_TEXT | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED
MIX46,Amore DF,MISMATCH,NO_ACTION,9,2,2,7,54464-57-2 | 1222-05-5 | 24851-98-7 | 63500-71-0 | 118-58-1 | 121-33-5 | 101-86-0 | 10339-55-6 | 6259-76-3 | 28219-61-6 | 107-75-5 | 31906-04-4 | 105-87-3 | 18127-01-0 | 111879-80-2 | 13351-61-6 | 1205-17-0 | 106-24-1 | 127-51-5 | 81782-77-6 | 2705-87-5 | 28645-51-4,CC1CC2=C(CC1(C)C(=O)C)C(CCC2)(C)C | CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C | CCCCCC1C(CCC1=O)CC(=O)OC | CC(C)CC1CC(CCO1)(C)O | C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O | COC1=C(C=CC(=C1)C=O)O | CCCCCC/C(=C\C1=CC=CC=C1)/C=O | CC/C(=C/CCC(C)(C=C)O)/C | CCCCCCOC(=O)C1=CC=CC=C1O | CC(CCCC(C)(C)O)CC=O | CC(C)(CCCC1=CCC(CC1)C=O)O | CC(=CCC/C(=C/COC(=O)C)/C)C | CC(C)(C)C1=CC=C(C=C1)CCC=O | C1CCCC/C=C/CCCOC(=O)CCCC1 | CC(C)(CC1=CC=CC=C1)CO | CC(CC1=CC2=C(C=C1)OCO2)C=O | CC(=CCC/C(=C/CO)/C)C | CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C | CCCCCC(C(=CCC)C)O | C=CCOC(=O)CCC1CCCCC1 | C1CCC/C=C\CCCCCCOC(=O)CCC1,108242 | 91497 | 102861 | 3017432 | 8363 | 1183 | 1550884 | 6433547 | 22629 | 7888 | 91604 | 1549026 | 64832 | 9856149 | 83367 | 64805 | 637566 | 5372174 | 163336 | 17617 | 5355293,WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX459,TC 240,EVIDENCE_WEAK,NO_ACTION,9,2,2,5,199-00-1 | 17-00-1,,,INVALID_WORKBOOK_CAS | SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX458,Spiroxamine (KWG 4168),MATCH,NO_ACTION,9,2,2,2,118134-30-8,CCCN(CC)CC1COC2(O1)CCC(CC2)C(C)(C)C,86160,
MIX457,TC 218,MATCH,NO_ACTION,9,1,2,3,28407-37-6,C1=CC(=C(C=C1C2=CC(=C(C=C2)N=NC3=C(C4=C(C=C(C=C4C=C3S(=O)(=O)[O-])S(=O)(=O)[O-])N)O)O)O)N=NC5=C(C6=C(C=C(C=C6C=C5S(=O)(=O)[O-])S(=O)(=O)[O-])N)O.[Na+].[Na+].[Na+].[Na+].[Cu].[Cu],34237,
MIX456,Spiroxamine (Bay KWG 4168 300CS) (30.0-31.3),EVIDENCE_WEAK,NO_ACTION,9,1,1,1,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX455,Tandem CS,MATCH,NO_ACTION,9,4,4,4,6062-26-6 | 3653-48-3,CC1=C(C=CC(=C1)Cl)OCCCC(=O)[O-].[Na+] | CC1=C(C=CC(=C1)Cl)OCC(=O)[O-].[Na+],23675729 | 2724048,
MIX453,Spirodiclofen,MISMATCH,NO_ACTION,9,1,1,1,148477-71-8,CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=C(C=C(C=C3)Cl)Cl,177863,SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX460,Splat-Mat ME,MATCH,NO_ACTION,9,1,1,8,88917-22-0 | 59719-67-4 | 77-58-7 | 112926-00-8 | 123-54-6 | 67762-90-7 | 63148-62-9,CC(COC)OCC(C)OC(=O)C | CC(C)C1N(CCO1)CCOC(=O)NCCCCCCNC(=O)OCCN2CCOC2C(C)C | CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC | O=[Si]=O | CC(=O)CC(=O)C,9815489 | 108381 | 16682738 | 24261 | 31261,
MIX452,Synguard Multi G,MATCH,NO_ACTION,9,5,5,5,101-68-8 | 9016-87-9 | 5873-54-1,C1=CC(=CC=C1CC2=CC=C(C=C2)N=C=O)N=C=O | C1=CC=C(C(=C1)CC2=CC=C(C=C2)N=C=O)N=C=O,7570 | 62593,
MIX450,SP1037,NO_DOWNLOADABLE_SOURCE,NO_ACTION,9,2,2,2,,,,BLANK_INGREDIENT_SOURCE
MIX45,Banner Dry MAXX,MATCH,NO_ACTION,9,2,2,2,60207-90-1 | 97-99-4,CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl | C1CC(OC1)CO,43234 | 7360,
MIX449,Shelter Island Plus,EVIDENCE_WEAK,NO_ACTION,9,6,5,6,64742-94-5 | 122454-29-9 | 13463-41-7 | 1330-20-7 | 7727-43-1 | 14807-96-6,C1=CC(=CC=C1C2=C(C(=C(N2)C(F)(F)F)Br)C#N)Cl | C1=CC=[N+](C(=C1)[S-])[O-].C1=CC=[N+](C(=C1)[S-])[O-].[Zn+2] | [O-]S(=O)(=O)[O-].[Ba+2] | [OH-].[OH-].[O-][Si]12O[Si]3(O[Si](O1)(O[Si](O2)(O3)[O-])[O-])[O-].[Mg+2].[Mg+2].[Mg+2],183559 | 26041 | 24414 | 165411828,INVALID_WORKBOOK_CAS
MIX448,Sharpen powered by Kixor Herbicide,MATCH,NO_ACTION,9,3,3,3,372137-35-4 | 7783-20-2 | 105859-97-0 | 68425-94-5 | 1322-93-6,,11571392 | 6097028 | 162217,
MIX284,Ipconazole Metalaxyl MD (S) Seed Treatment,MATCH,NO_ACTION,9,5,2,7,107-21-1 | 138261-41-3 | 64742-65-0 | 57837-19-1 | 125225-28-7,C(CO)O | C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl | CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)COC | CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl,174 | 86287518 | 42586 | 86211,
MIX285,Kitchen Klenzer,SOURCE_UNAVAILABLE,NO_ACTION,9,5,6,6,,,,SOURCE_TEXT_EXTRACTION_FAILED: 
MIX447,S-Metolachlor & Mesotrione,EVIDENCE_WEAK,NO_ACTION,9,3,2,3,87392-12-9 | 432-00-4,CCC1=CC=CC(=C1N([C@@H](C)COC)C(=O)CCl)C,11140605,INVALID_WORKBOOK_CAS
MIX451,SP5411,SOURCE_UNAVAILABLE,NO_ACTION,9,4,4,4,917-13-5,,164754,SOURCE_DOWNLOAD_FAILED: 429 Client Error: Too Many Requests for url: https://www.sigmaaldrich.com/sds/sigma/e5411?srsltid=AfmBOopte59vv2AMEoFm_32ltpfiaFLK7qY-DhCM_I-IBJJicCfB_D_k | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_EXCEPTION
MIX476,Stratego 731 Fungicide,MATCH,NO_ACTION,9,4,4,4,141517-21-7 | 60207-90-1 | 872-50-4,C/C(=N\OCC1=CC=CC=C1/C(=N\OC)/C(=O)OC)/C2=CC(=CC=C2)C(F)(F)F | CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl | CN1CCCC1=O,11664966 | 43234 | 13387,
MIX461,TC 246,MATCH,NO_ACTION,9,1,1,3,24307-26-4,C[N+]1(CCCCC1)C.[Cl-],62781,
MIX283,Ipconazole,MATCH,NO_ACTION,9,2,2,2,125225-28-7 | 56-81-5,CC(C)C1CCC(C1(CN2C=NC=N2)O)CC3=CC=C(C=C3)Cl | C(C(CO)O)O,86211 | 753,
MIX474,Tempo 0.1 Granular Insecticide,MISMATCH,NO_ACTION,9,1,1,1,68359-37-5,,,SECTION_3_HAS_EXTRA_SOURCE_CAS
MIX279,Initium Fungicide,MATCH,NO_ACTION,9,1,4,4,1897-45-6 | 57-55-6 | 112926-00-8,C(#N)C1=C(C(=C(C(=C1Cl)Cl)Cl)C#N)Cl | CC(CO)O | O=[Si]=O,15910 | 1030 | 24261,
MIX473,Techfilter,MATCH,NO_ACTION,9,2,2,2,79-14-1,C(C(=O)O)O,757,
MIX472,Tebuject 16,MATCH,NO_ACTION,9,2,2,2,107534-96-3 | 872-50-4,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O | CN1CCCC1=O,86102 | 13387,
MIX471,Tebuconazole Fungicide(97.4%),MISMATCH,NO_ACTION,9,1,1,1,107534-96-3,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,86102,SOURCE_DOWNLOAD_FAILED: 429 Client Error: Too Many Requests for url: https://www.grasshoppergardens.com/wp-content/uploads/2025/04/Tebuject-16-SDS.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: MANUAL_REVIEW_REQUIRED
MIX470,Strada XT,MATCH,NO_ACTION,9,5,2,8,213464-77-8 | 1332-58-7 | 61790-53-2 | 14808-60-7,CN(C)C(=O)C1=CC=CC=C1NS(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC | O=[Si]=O,11091168 | 24261,
MIX28,Acetamiprid + Triticonazole Concentrate,SOURCE_UNAVAILABLE,NO_ACTION,9,2,2,2,135410-20-7 | 32-00-2,CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl,213021,SOURCE_DOWNLOAD_FAILED: 404 Client Error:  for url: https://www.carlroth.com/medias/SDB-2CK1-IE-EN.pdf?context=bWFzdGVyfHNlY3VyaXR5RGF0YXNoZWV0c3wzMjQwOTF8YXBwbGljYXRpb24vcGRmfGFHSTBMMmhrWlM4NU1qQTVNek0xTURnM01UTTBMMU5FUWw4eVEwc3hYMGxGWDBWT0xuQmtaZ3w3MjYwNjRkZmE5MmM4Y2ViOGMyNzBjMTc5ODE0ZmYzNDI3OTM0NThhMjRkZmI4OWU0YjBjZjQwZmZjM2Q1MmMx
MIX462,Sporgard WB,EVIDENCE_WEAK,NO_ACTION,9,3,3,5,,,,SECTION_3_NOT_FOUND
MIX47,BAS 320 I Pro Fire Ant Bait,EVIDENCE_WEAK,NO_ACTION,9,2,2,2,67485-29-4,CC1(CNC(=NC1)NN=C(C=CC2=CC=C(C=C2)C(F)(F)F)C=CC3=CC=C(C=C3)C(F)(F)F)C,49901,SECTION_3_NOT_FOUND
MIX280,Kendo 22.8 CS,EVIDENCE_WEAK,NO_ACTION,9,2,1,1,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX468,"Storicide II Grain, Bin and Warehouse Insecticide",MATCH,NO_ACTION,9,8,7,8,5598-13-0 | 52918-63-5 | 64742-95-6 | 95-63-6 | 1330-20-7 | 108-67-8 | 100-41-4 | 98-82-8,COP(=S)(OC)OC1=NC(=C(C=C1Cl)Cl)Cl | CC1([C@H]([C@H]1C(=O)O[C@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Br)Br)C | CC1=CC(=C(C=C1)C)C | CC1=CC(=CC(=C1)C)C | CCC1=CC=CC=C1 | CC(C)C1=CC=CC=C1,21803 | 40585 | 7247 | 7947 | 7500 | 7406,
MIX466,Starane NXT Herbicide,SOURCE_UNAVAILABLE,NO_ACTION,9,2,3,7,81406-37-3 | 64742-94-5 | 68953-96-8 | 872-50-4,CCCCCCC(C)OC(=O)COC1=NC(=C(C(=C1Cl)N)Cl)F | CN1CCCC1=O,54745 | 13387,SOURCE_DOWNLOAD_FAILED: 404 Client Error: Not Found for url: https://horticentre.co.nz/wp-content/uploads/SafetyDatasheets/Starane-Xtra-Corteva-SDS.pdf?ver=1757156741
MIX465,TC-317,MATCH,NO_ACTION,9,6,5,6,7631-86-9 | 65997-15-1 | 14808-60-7 | 1317-65-3 | 13397-24-5,O=[Si]=O | O=[Si]=O | O.O.[O-]S(=O)(=O)[O-].[Ca+2],24261 | 24261 | 24928,
MIX281,Intrepid 2F Agricultural Insecticide,MATCH,NO_ACTION,9,3,2,3,161050-58-4 | 57-55-6 | 78330-21-9,CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C(=CC=C2)OC)C)C | CC(CO)O,105010 | 1030,
MIX282,Kilter Insecticide,MATCH,NO_ACTION,9,3,3,3,138261-41-3 | 91465-08-6 | 57-55-6,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl | CC1([C@@H]([C@@H]1C(=O)O[C@@H](C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)/C=C(/C(F)(F)F)\Cl)C | CC(CO)O,86287518 | 6440557 | 1030,
MIX463,TC 249,MATCH,NO_ACTION,9,2,2,2,6132-04-3,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.[Na+].[Na+].[Na+],71474,
MIX469,Tebuconazole 45 WP,MATCH,NO_ACTION,9,1,1,1,107534-96-3,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,86102,
MIX467,TC-320,MATCH,NO_ACTION,9,3,3,3,68649-42-3,,,
MIX5,0.25% Mesotrione on Fertilizer,MISMATCH,NO_ACTION,9,1,1,1,104206-82-8,CS(=O)(=O)C1=CC(=C(C=C1)C(=O)C2C(=O)CCCC2=O)[N+](=O)[O-],175967,SECTION_3_NOT_FOUND | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE
MIX495,T-Methyl G-Pro 50 WSB Fungicide,EVIDENCE_WEAK,NO_ACTION,9,1,1,2,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX551,XDE-007 50% Concentrate,MISMATCH,NO_ACTION,9,1,1,1,,,,SOURCE_DOWNLOAD_FAILED: 429 Client Error: Too Many Requests for url: https://www.sigmaaldrich.com/US/en/sds/sial/45808?userType=undefined&srsltid=AfmBOorrUyojUWJdL4osTIJSi-T28cGFYerd9qGrckCYPJ5GZF3lz0wt | SUPPLEMENTAL_ATTENTION_REQUIRED: WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_LINKED_SUPPLEMENTAL_ARTIFACTS | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | NO_LINKED_SUPPLEMENTAL_ARTIFACTS | OCCURRENCE_MISMATCH | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED
MIX27,Albaugh Trifluralin 10G,MATCH,NO_ACTION,9,3,3,3,1582-09-8 | 8031-18-3 | 14808-60-7,CCCN(CCC)C1=C(C=C(C=C1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-] | [O-2].[O-2].[O-2].[O-2].[O-2].[Al+3].[Al+3].[Si+4] | O=[Si]=O,5569 | 56841952 | 24261,
MIX550,Xemium Fungicide,MATCH,NO_ACTION,9,5,3,10,175013-18-0 | 907204-31-3 | 68425-94-5 | 52-51-7 | 55965-84-9,COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC | CN1C=C(C(=N1)C(F)F)C(=O)NC2=CC=CC=C2C3=CC(=C(C(=C3)F)F)F | C(C(CO)([N+](=O)[O-])Br)O | CN1C(=O)C=CS1.CN1C(=O)C=C(S1)Cl,6422843 | 16095400 | 2450 | 41679,
MIX55,BAS 510 02 F Turf Fungicide,EVIDENCE_WEAK,NO_ACTION,9,1,1,1,,,,SECTION_3_NOT_FOUND
MIX548,WRC-13927-32-0,SOURCE_UNAVAILABLE,NO_ACTION,9,1,1,1,,,,SOURCE_TEXT_EXTRACTION_FAILED: 
MIX547,XDE-PRDX,MISMATCH,NO_ACTION,9,4,4,4,18080-67-6,,511509,SOURCE_DOWNLOAD_FAILED: 403 Client Error: Forbidden for url: https://www.merckmillipore.com/Web-BR-Site/pt_BR/-/BRL/ShowDocument-File?ProductSKU=EMD_BIO-530746&DocumentType=MSD&DocumentId=530746_SDS_IE_EN.PDF&DocumentUID=357239148&Language=EN&Country=IE&Origin=null | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_UNRESOLVED | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED
MIX270,Imdaclpoprid-Vitavax-Metalaxyl Seed Treatment,MATCH,NO_ACTION,9,4,4,4,5234-68-4 | 107-21-1,CC1=C(SCCO1)C(=O)NC2=CC=CC=C2 | C(CO)O,21307 | 174,
MIX546,Wolsin LP 13762,EVIDENCE_WEAK,NO_ACTION,9,3,3,3,,,,SECTION_3_NOT_FOUND
MIX271,GF-2986,MATCH,NO_ACTION,9,7,6,7,25155-30-0 | 497-19-8 | 6834-92-0 | 68551-12-2 | 112926-00-8 | 9004-32-4,CCCCCCCCCCCCC1=CC=CC=C1S(=O)(=O)[O-].[Na+] | C(=O)([O-])[O-].[Na+].[Na+] | [O-][Si](=O)[O-].[Na+].[Na+] | O=[Si]=O | CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na],23662403 | 10340 | 23266 | 24261 | 6328154,
MIX272,"Imidacloprid + Tau-fluvalinate + Tebuconazole Ready-to-Use Insecticide, Miticide and Fungicide",EVIDENCE_WEAK,NO_ACTION,9,3,3,6,107534-96-3,CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O,86102,WORKBOOK_CAS_FOUND_OUTSIDE_SECTION_3
MIX544,US-LON-A,MATCH,NO_ACTION,9,1,3,3,67-56-1 | 87-90-1,CO | C1(=O)N(C(=O)N(C(=O)N1Cl)Cl)Cl,887 | 6909,
MIX543,UPI Imidacloprid,MATCH,NO_ACTION,9,4,4,4,138261-41-3,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,86287518,
MIX542,Wolman E (mu CA-C),MATCH,NO_ACTION,9,5,3,6,12069-69-1 | 7632-00-0 | 60207-90-1 | 107534-96-3 | 7758-98-7,N(=O)[O-].[Na+] | CCCC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl | CC(C)(C)C(CCC1=CC=C(C=C1)Cl)(CN2C=NC=N2)O | [O-]S(=O)(=O)[O-].[Cu+2],23668193 | 43234 | 86102 | 24462,
MIX541,UPI Glyphosphate,MATCH,NO_ACTION,9,1,1,3,1071-83-6,C(C(=O)O)NCP(=O)(O)O,3496,
MIX540,Wolman E (CA-C)(.19),EVIDENCE_WEAK,NO_ACTION,9,1,1,1,,,,SOURCE_HAS_CAS_BUT_WORKBOOK_CAS_BLANK
MIX54,BAS 500 F Manufacturing Use Product,EVIDENCE_WEAK,NO_ACTION,9,1,6,6,128-37-0 | 121-79-9 | 198-00-3 | 137-66-6 | 14306-25-3 | 1109-11-1 | 67762-90-7,,31404 | 4947 | 54680660 | 66391 | 6391647,INVALID_WORKBOOK_CAS
MIX539,UP-End Herbicide,MATCH,NO_ACTION,9,1,2,5,94-75-7 | 9036-19-5 | 1918-02-1 | 111-76-2,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O | C1(=C(C(=NC(=C1Cl)Cl)C(=O)O)Cl)N | CCCCOCCO,1486 | 15965 | 8133,
MIX538,Up-Cyde Pro 2.0 EC Termiticide/Insecticide,EVIDENCE_WEAK,NO_ACTION,9,2,1,3,52315-07-8 | 74742-95-6,CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,2912,INVALID_WORKBOOK_CAS
MIX537,Weld Herbicide,EVIDENCE_WEAK,NO_ACTION,9,4,4,4,75-09-0,C(Cl)Cl,6344,INVALID_WORKBOOK_CAS
MIX552,Ygiene 206,MISMATCH,NO_ACTION,9,3,3,3,7732-18-5,O,962,SOURCE_DOWNLOAD_FAILED: 429 Client Error: Too Many Requests for url: https://quiplabs.com/wp-content/uploads/GHS-SDS-Ygiene-206-Sterilant.pdf | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: NO_HIGHLIGHTED_SOURCE | SOURCE_SCOPE_NOT_EXACT | WORKBOOK_CAS_NOT_FOUND_IN_SOURCE | WORKBOOK_INGREDIENT_NOT_FOUND_IN_SOURCE | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED | SUPPLEMENTAL_ATTENTION_REQUIRED: SOURCE_SCOPE_NOT_EXACT | NO_LINKED_SUPPLEMENTAL_ARTIFACTS | OCCURRENCE_MISMATCH | MANUAL_REVIEW_REQUIRED
