우선순위,endpoint,Formulation_ID,product_name,현재라벨,현재이진,마스크적용,원문URL,URL출처컬럼,로컬보유,doc_source,doc_rel,판정결과(양성/음성/판별불가),H코드,원문근거문장,확인자,확인일
2,sens,EyeIrritation6pack_PID29,Abamectin B1b,NC,0,아니오,https://www.chemblink.com/MSDSFiles/71751-41-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/98-86-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/67-56-1Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G028_71751-41-2_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID299,Deadline Bullets,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/3adf46e2fe8ca31f_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID306,Densil CA,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/c7e78d31b7faea01_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID343,Drexel Suffa-8,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/4c1a05e8d886f459_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID376,Effipro Topical Solution for Dogs,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/4d7d07f24f6dfa7e_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID40,Acephate,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/e24b8e39082df840_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID422,Fenhexamid(95.4%),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ec3e2fe2efdfd841_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID426,Fenpropimorph,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a676763a49f80e08_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID475,Foundation Lite,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/91a039fb3c299dad_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID477,FreeHand 1.75G Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/f75e6ad30f5f78ac_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID514,Glyphosphate (96),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/fe7d5e34f5ae3bea_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID516,Glyphosphate (97),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/62cd49e750a40afb_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID560,Ironclad Herbicide,NC,0,아니오,https://www.crcindustries.com/media/msdsen/msds_en-1003169.pdf,tox_source_url,아니오,url,,,,,,
2,sens,EyeIrritation6pack_PID642,Metaflumizone(7.4%),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/79e3e11b60acdd5e_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID669,Mon 37500,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/compound/86426,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/7e38bd5df89712c0_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID680,Mycostat BX2,NC,0,아니오,https://www.weyerhaeuser.com/application/files/9115/1311/1308/Southern_Pine_Lumber-Mycostat_Treated.pdf,tox_source_url,아니오,url,,,,,,
2,sens,EyeIrritation6pack_PID695,NEUl l 71H RTU,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ecb6c1dac58d0ad0_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID699,NNI-0001,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ba0e013d21fa2454_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID732,Orvego Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a88621fdfd8abb4e_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID738,Penbotec,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/722e874e7b3fa468_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID743,Penoxsulam,NC,0,아니오,https://www.chemblink.com/MSDSFiles/219714-96-2Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G048_219714-96-2_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID768,Precise Acephate,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ab7607502f17e0a8_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID788,Punjab Tebuconazole,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/79a90a19c994074c_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID827,Rotam 2F Ornamental Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/dbc150bb88eac526_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID828,Rotam Imidacloprid,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ec4a4c92622381e4_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID863,Secure Dry Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/f3ef9199ef51964a_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID865,Sedaxane,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/compound/11688533,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/893c51d658e295ff_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID869,Sharda Glyphosate,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/bd4ce9d7e9074024_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID873,Shield Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/cc218cc5e4d5c2f0_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID916,Superfine Wettable Sulphur,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/8b7711a15122e818_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID920,Swagger,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/50f76252cff897f5_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID926,T-Methyl G-Pro 50 WSB Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a85403fec21bbcc0_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID932,TC-314,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/0a21cbe65dc02950_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID936,TC 240,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a30d6f309123182a_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID940,TC 281,NC,0,아니오,https://www.chemblink.com/MSDSFiles/124-68-5Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G038_124-68-5_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID960,Tempo 0.1 Granular Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ff0ebd75d0a64547_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID965,Tetrasan 5 WDG,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/e155bfa6c5a709c6_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID966,Texan Glyphosate,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ab1bcfa39fbe2dd5_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID977,Three-Way VAP,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/0df309adc32d174c_highlighted.pdf,,,,,
2,sens,EyeIrritation6pack_PID978,Three Way Peanut Seed Treatment Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/3726b4e8435ad177_highlighted.pdf,,,,,
2,sens,MIX1024,Bay oil,NC,0,아니오,https://www.praannaturals.com/downloads/msds/SDS_Oil_Sweet_Almond_OILSWALMCPUS614.pdf,tox_source_url,아니오,url,,,,,,
2,sens,MIX1047,Hibawood oil,NC,0,아니오,https://www.chemblink.com/MSDSFiles/499-44-5Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/77-53-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/470-40-6Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/562-74-3Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G061_499-44-5_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX1067,"N-(1,1-dimethylolethyl)mercaptoacetamide",NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/588864a4f1b24af7_highlighted.pdf,,,,,
2,sens,MIX111,Cheminova Abamectin,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/697615ed20093d19_highlighted.pdf,,,,,
2,sens,MIX112,Clothiandin 600 FS,NC,0,아니오,https://www.chemblink.com/MSDSFiles/210880-92-5Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G029_210880-92-5_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX114,Clothianidin,NC,0,아니오,https://www.chemblink.com/MSDSFiles/210880-92-5Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G029_210880-92-5_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX116,Copper Oxide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/1fd258822e295cf0_highlighted.pdf,,,,,
2,sens,MIX13,Abamectin B1a,NC,0,아니오,https://www.chemblink.com/MSDSFiles/71751-41-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/98-86-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/67-56-1Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G028_71751-41-2_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX140,Deadline Bullets,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/3adf46e2fe8ca31f_highlighted.pdf,,,,,
2,sens,MIX145,Densil CA,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/c7e78d31b7faea01_highlighted.pdf,,,,,
2,sens,MIX15,Abamectin B1b,NC,0,아니오,https://www.chemblink.com/MSDSFiles/71751-41-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/98-86-2Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/67-56-1Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G028_71751-41-2_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX158,Drexel Suffa-8,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/4c1a05e8d886f459_highlighted.pdf,,,,,
2,sens,MIX183,Effipro Topical Solution for Dogs,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/4d7d07f24f6dfa7e_highlighted.pdf,,,,,
2,sens,MIX194,Ethofumesate (#N/A),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/6343986e65128ec1_highlighted.pdf,,,,,
2,sens,MIX203,Fenhexamid(95.5%),NC,0,아니오,https://www.chemblink.com/MSDSFiles/126833-17-8Sigma-Aldrich.pdf,p1_source_url,아니오,local,ingredient_source_audit/highlighted/e4d47b99d2587d3c_highlighted.pdf,,,,,
2,sens,MIX204,Fenpropimorph,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a676763a49f80e08_highlighted.pdf,,,,,
2,sens,MIX227,Foundation Lite,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/91a039fb3c299dad_highlighted.pdf,,,,,
2,sens,MIX229,FreeHand 1.75G Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/f75e6ad30f5f78ac_highlighted.pdf,,,,,
2,sens,MIX23,Acephate,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/e24b8e39082df840_highlighted.pdf,,,,,
2,sens,MIX248,Glyphosphate (96),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/fe7d5e34f5ae3bea_highlighted.pdf,,,,,
2,sens,MIX249,GF-1578 Naturalyte Insect Control,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/f11df1a2ad8d1f36_highlighted.pdf,,,,,
2,sens,MIX250,Glyphosphate (97),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/62cd49e750a40afb_highlighted.pdf,,,,,
2,sens,MIX251,GF-1592 Naturalyte Insect Control,NC,0,아니오,https://www.clarke.com/wp-content/uploads/2022/03/natular2ec-msds.pdf,p1_source_url,아니오,local,ingredient_source_audit/highlighted/0d8175c67ad516b7_highlighted.pdf,,,,,
2,sens,MIX289,Larvadex,NC,0,아니오,https://www.chemblink.com/MSDSFiles/66215-27-8Sigma-Aldrich.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/8227e407918718b8_highlighted.pdf,,,,,
2,sens,MIX294,Ironclad Herbicide,NC,0,아니오,https://www.crcindustries.com/media/msdsen/msds_en-1003169.pdf,tox_source_url,아니오,url,,,,,,
2,sens,MIX329,Mon 58416,NC,0,아니오,https://www.chemblink.com/MSDSFiles/532-43-4Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G022_sigma_mirror_sds_pdf_3a705fd60f882a03_highlighted.pdf,,,,,
2,sens,MIX338,Mycostat BX2,NC,0,아니오,https://www.weyerhaeuser.com/application/files/9115/1311/1308/Southern_Pine_Lumber-Mycostat_Treated.pdf,tox_source_url,아니오,url,,,,,,
2,sens,MIX339,MZ 75DF Agricultural Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/006acc377a090f61_highlighted.pdf,,,,,
2,sens,MIX351,Mon 37500,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/compound/86426,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/7e38bd5df89712c0_highlighted.pdf,,,,,
2,sens,MIX364,Prohexadione calcium(89.9%),NC,0,아니오,https://www.chemblink.com/MSDSFiles/127277-53-6Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G015_127277-53-6_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX370,Punjab Tebuconazole,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/79a90a19c994074c_highlighted.pdf,,,,,
2,sens,MIX383,NNI-0001,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ba0e013d21fa2454_highlighted.pdf,,,,,
2,sens,MIX397,Penbotec,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/722e874e7b3fa468_highlighted.pdf,,,,,
2,sens,MIX402,Penoxsulam,NC,0,아니오,https://www.chemblink.com/MSDSFiles/219714-96-2Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G048_219714-96-2_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX403,Rotam 2F Ornamental Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/dbc150bb88eac526_highlighted.pdf,,,,,
2,sens,MIX405,Rotam Imidacloprid,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ec4a4c92622381e4_highlighted.pdf,,,,,
2,sens,MIX42,Aminopyralid,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/2ba9cc637fd8a601_highlighted.pdf,,,,,
2,sens,MIX431,Precise Acephate,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ab7607502f17e0a8_highlighted.pdf,,,,,
2,sens,MIX436,Shield Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/cc218cc5e4d5c2f0_highlighted.pdf,,,,,
2,sens,MIX439,Secure Dry Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/f3ef9199ef51964a_highlighted.pdf,,,,,
2,sens,MIX440,Sedaxane,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/compound/11688533,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/893c51d658e295ff_highlighted.pdf,,,,,
2,sens,MIX445,Sharda Glyphosate,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/bd4ce9d7e9074024_highlighted.pdf,,,,,
2,sens,MIX456,Spiroxamine (Bay KWG 4168 300CS) (30.0-31.3),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/7b85616486a4dd20_highlighted.pdf,,,,,
2,sens,MIX459,TC 240,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a30d6f309123182a_highlighted.pdf,,,,,
2,sens,MIX464,TC 281,NC,0,아니오,https://www.chemblink.com/MSDSFiles/124-68-5Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G038_124-68-5_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX47,BAS 320 I Pro Fire Ant Bait,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/65ba622bb02581cf_highlighted.pdf,,,,,
2,sens,MIX474,Tempo 0.1 Granular Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/1c70709029e8fc3d_highlighted.pdf,,,,,
2,sens,MIX478,Tetrasan 5 WDG,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/e155bfa6c5a709c6_highlighted.pdf,,,,,
2,sens,MIX482,Superfine Wettable Sulphur,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/8b7711a15122e818_highlighted.pdf,,,,,
2,sens,MIX489,Swagger,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/50f76252cff897f5_highlighted.pdf,,,,,
2,sens,MIX491,Three-Way VAP,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/0df309adc32d174c_highlighted.pdf,,,,,
2,sens,MIX495,T-Methyl G-Pro 50 WSB Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a85403fec21bbcc0_highlighted.pdf,,,,,
2,sens,MIX508,V-10142 Herbicide,NC,0,아니오,https://s3-us-west-1.amazonaws.com/www.agrian.com/pdfs/LeagueR_Herbicide1_MSDS.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/771f17c74b9b0fa9_highlighted.pdf,,,,,
2,sens,MIX527,Vitacon RTU FL Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/fd2ea4ca4e1f1268_highlighted.pdf,,,,,
2,sens,MIX53,Metaflumizone(7.4%),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/79e3e11b60acdd5e_highlighted.pdf,,,,,
2,sens,MIX530,Voliam Flexi Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ddcc0c90471bab7e_highlighted.pdf,,,,,
2,sens,MIX537,Weld Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/c75c7b1be62c2d70_highlighted.pdf,,,,,
2,sens,MIX545,V-10116 3.7 FS,NC,0,아니오,https://www.chemblink.com/MSDSFiles/56-81-5Sigma-Aldrich.pdf | https://www.chemblink.com/MSDSFiles/125116-23-6Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G041_56-81-5_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX547,XDE-PRDX,NC,0,아니오,https://cdn.caymanchem.com/cdn/msds/15605m.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G040_alternate_sds_pdf_76b1f244a1d1e120_highlighted.pdf,,,,,
2,sens,MIX549,X-Cide 800 Biocide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/6c1c64ddc6d9e939_highlighted.pdf,,,,,
2,sens,MIX555,Zampro Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ad11c7ed48807994_highlighted.pdf,,,,,
2,sens,MIX571,Rimsulfuron,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/8abb05ab9ef55979_highlighted.pdf,,,,,
2,sens,MIX574,Aloft LC SC Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/0ead2d3d5c4fa28e_highlighted.pdf,,,,,
2,sens,MIX577,Axiom DF,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/01664de36b4b5495_highlighted.pdf,,,,,
2,sens,MIX580,Departure Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/a39491dae56838a7_highlighted.pdf,,,,,
2,sens,MIX581,DPX-E9636,NC,0,아니오,https://s3-us-west-1.amazonaws.com/agrian-cg-fs1-production/pdfs/DuPont_Resolve_DF1d_Herbicide_MSDS.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/bd26a419ca333709_highlighted.pdf,,,,,
2,sens,MIX582,DPX-E9636-22,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/24850029db85acdc_highlighted.pdf,,,,,
2,sens,MIX586,Fenhexamid(95.4%),NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ec3e2fe2efdfd841_highlighted.pdf,,,,,
2,sens,MIX589,Kixor Herbicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/b752aeb484e1c1a7_highlighted.pdf,,,,,
2,sens,MIX592,Heat Powered by Kixor Herbicide,NC,0,아니오,https://www.agrian.com/pdfs/Heat_Herbicide_MSDS.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/796a3bf955f5a3e4_highlighted.pdf,,,,,
2,sens,MIX594,Multicide 28661,NC,0,아니오,http://ghstagc1.w40.wh-2.com/MSDS/1021-1856.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/485bf0f04619e39b_highlighted.pdf,,,,,
2,sens,MIX595,Orvego Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/fda4f8c93049e4a3_highlighted.pdf,,,,,
2,sens,MIX599,Rimfire Max Herbicide,NC,0,아니오,https://cs-assets.bayer.com/is/content/bayer/Rimfire_Max_Herbicide_MSDS7pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/7090777d6679fc5e_highlighted.pdf,,,,,
2,sens,MIX603,The Andersons 0.058% Bifenthrin + 0.115% Imidacloprid Insecticide with Fertilizer,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/65c232ed85c80e57_highlighted.pdf,,,,,
2,sens,MIX607,The Andersons GC 0.077% Bifenthrin + 0.155% Imidacloprid Granular Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/65c232ed85c80e57_highlighted.pdf,,,,,
2,sens,MIX608,Stratego Pro Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/b85a6b3d5c96c2ba_highlighted.pdf,,,,,
2,sens,MIX612,Ultra P,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/18346908/JSON?heading=GHS+Classification,p1_source_url,아니오,local,ingredient_source_audit/highlighted/f13d509e7f969b51_highlighted.pdf,,,,,
2,sens,MIX617,5-Hydroxy-Tepraloxydim,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/d71e3f693e116387_highlighted.pdf,,,,,
2,sens,MIX618,Abamectin A1a,NC,0,아니오,https://chem.echa.europa.eu/api-substance/v1/substance?pageIndex=1&pageSize=10&searchText=65195-51-9,p1_source_url,아니오,local,ingredient_source_audit/highlighted/f880b1d4908ba51f_highlighted.pdf,,,,,
2,sens,MIX621,Abamectin B2a,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/f880b1d4908ba51f_highlighted.pdf,,,,,
2,sens,MIX623,Aloft GC G Insecticide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/bb24ba2df9a2af52_highlighted.pdf,,,,,
2,sens,MIX628,EH-1489 Broadleaf Herbicide,NC,0,아니오,https://www3.epa.gov/pesticides/chem_search/ppls/002217-00947-20231025.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/afb374b47c961363_highlighted.pdf,,,,,
2,sens,MIX629,F6141 EW INSECTICIDE,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/bcabb1bf65fff64c_highlighted.pdf,,,,,
2,sens,MIX630,F6141 EW,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/2c521a1a4638614b_highlighted.pdf,,,,,
2,sens,MIX632,Flufenpyr-Ethyl-S-3153 WDG/Atrazine Premix,NC,0,아니오,https://www.firstelectric.coop/pdfs/Method%20SDS.pdf,tox_source_url,아니오,url,,,,,,
2,sens,MIX641,Lannate LV,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/805bea43809b1f79_highlighted.pdf,,,,,
2,sens,MIX645,Metarex 4% Snail to Slug Bait,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/61021/JSON?heading=GHS+Classification,p1_source_url,아니오,local,ingredient_source_audit/highlighted/9e4e42c3ac50daf5_highlighted.pdf,,,,,
2,sens,MIX648,Optiguard Cockroach Bait,NC,0,아니오,https://www.domyown.com/msds/Optigard_Cockroach_Gel_Bait_SDS_2020.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/5408a948c3719c1a_highlighted.pdf,,,,,
2,sens,MIX649,Optiguard Liquid Ant Bait,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/5821911/JSON?heading=GHS+Classification,p1_source_url,아니오,local,ingredient_source_audit/highlighted/7ba557c94bd50f41_highlighted.pdf,,,,,
2,sens,MIX653,Prosper T400 Insecticide to Fungicide,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/c6d5d767ddf927ac_highlighted.pdf,,,,,
2,sens,MIX655,Raxil MD Extra,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/bdbc689f4ca255df_highlighted.pdf,,,,,
2,sens,MIX658,"Storicide II Grain, Bin to Warehouse Insecticide",NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/1f0b0a5e2dd8c0a0_highlighted.pdf,,,,,
2,sens,MIX659,Touchdown Diquat Home to Garden Concentrate,NC,0,아니오,https://pubchem.ncbi.nlm.nih.gov/rest/pug_view/data/compound/6794/JSON?heading=GHS+Classification,p1_source_url,아니오,local,ingredient_source_audit/highlighted/8c2506158824e7b6_highlighted.pdf,,,,,
2,sens,MIX661,Accent Q Herbicide,NC,0,아니오,https://www.agrian.com/pdfs/Accent_Q_MSDS.pdf,p1_source_url,아니오,local,ingredient_source_audit/highlighted/9962c8206af8c05f_highlighted.pdf,,,,,
2,sens,MIX67,Bonide Spinosad Dust,NC,0,아니오,https://www.bfgsupply.com/Files/BND2586_MSDS.pdf,tox2_src_url,아니오,local,ingredient_source_audit/highlighted/17da382f7c9090ef_highlighted.pdf,,,,,
2,sens,MIX672,Calypso 4F,NC,0,아니오,https://www.chemblink.com/MSDSFiles/111988-49-9Sigma-Aldrich.pdf,tox_source_url,아니오,local,ingredient_source_audit/ordered_option_runs/highlighted_sources/G049_111988-49-9_ChemBlink_Sigma_highlighted.pdf,,,,,
2,sens,MIX678,Cloak Ex Bulk Product,NC,0,아니오,,,아니오,local,ingredient_source_audit/highlighted/ee09399aa0b180cf_highlighted.pdf,,,,,
