Formulation_ID,product_name,제형코드,제형코드_출처,v5_formulation_code,배정범위내,확보값_원문,파싱값,파싱하한,파싱상한,값형태,측정조건,측정조건_원문,근거URL,극단pH게이트,극단pH게이트_조건무시,기존값충돌,v5조인,v5물리형태,미확보사유,미확보세부,귀속등급,귀속코드,제품명불일치자인,제형표기모순,사람검토요망,상세기록,채택가능,판정근거
MIX521,Troysan V48,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 정보량 부족,B4 부성분(10~50%) 참고값,참고값 기각 - 정보량 부족,B4 부성분(10~50%) 참고값,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 정보량 부족 · B4 부성분(10~50%) 참고값
MIX523,Tru-Core Millwork Preservative Concentrate,SL,제형코드시트.추출정보(팀원기입),,Y,8.3,8.3,8.3,8.3,단일,원액,원액(조건 미기재),https://kopcoat.com/hubfs/KopCoat-Website/files/product%20documentation/Wood%20Preservation/Millwork/Tru-Core%20Millwork/Tru-Core%20Millwork%20SDS.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,제품 SDS 확인,출처: 제조사 SDS,N,N,N,N,채택,제품 귀속(제품 SDS 확인) + 측정조건 명시(원액(조건 미기재))
MIX53,Metaflumizone(7.4%),SL,제형코드시트.추출정보(팀원기입),,Y,"6.23 at 25 C, 1% w/v aqueous solution",6.23,6.23,6.23,단일,1%수용액,"1% w/v 수용액, 25 C",https://web.archive.org/web/20221204125215/https://apvma.gov.au/sites/default/files/publication/19251-prs-metaflumizone-siesta-granular-ant-bait.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,solid,,,참고값 - 동일 제품 아님,출처: 호주 APVMA 공개요약서(SIESTA GRANULAR ANT BAIT),N,N,N,Y,보류,참고값 - 동일 제품 아님 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX532,UBI 4389,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D1 미지배성분 대입
MIX533,Waterborne Milltreat 111 Concentrate,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,liquid,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D4 pH 비지배 성분 대입
MIX534,Ucarcide SB 130 Antimicrobial,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 값 형식 부적합,E3 조건·형식 오기,참고값 기각 - 값 형식 부적합,E3 조건·형식 오기,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 값 형식 부적합 · E3 조건·형식 오기
MIX539,UP-End Herbicide,SL,제형코드시트.추출정보(팀원기입),,Y,7.72 at 20 C,7.72,7.72,7.72,단일,원액,원액 20 C,https://s3-us-west-1.amazonaws.com/agrian-cg-fs1-production/pdfs/UP-End_HydroCap_MSDS.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,liquid,,,동일제품 동의어 SDS 확인,출처: 유통사 SDS 아카이브,Y,N,N,N,조건부,제품 귀속 주장이나 메모가 제품명 불일치 자인(문서 표제 Up-End Hydrocap) + 측정조건 원액 20 C
MIX540,Wolman E (CA-C)(.19),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D4 pH 비지배 성분 대입
MIX544,US-LON-A,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D1 미지배성분 대입
MIX546,Wolsin LP 13762,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 측정농도 불일치,B5 이온성 주성분 참고값(농도 불일치),참고값 기각 - 측정농도 불일치,B5 이온성 주성분 참고값(농도 불일치),N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 측정농도 불일치 · B5 이온성 주성분 참고값(농도 불일치)
MIX547,XDE-PRDX,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 정보량 부족,B4 부성분(10~50%) 참고값,참고값 기각 - 정보량 부족,B4 부성분(10~50%) 참고값,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 정보량 부족 · B4 부성분(10~50%) 참고값
MIX548,WRC-13927-32-0,SL,제형코드시트.추출정보(팀원기입),,Y,5.50 at 1% solution,5.5,5.5,5.5,단일,1%수용액,1% 수용액,https://s3-us-west-1.amazonaws.com/agrian-cg-fs1-production/pdfs/Nufarm_Lambda-Cyhalothrin_1_EC_MSDS4.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 동일 제품 아님,출처: 제조사 SDS,Y,N,N,N,보류,참고값 - 동일 제품 아님 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX549,X-Cide 800 Biocide,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,출처: 농약물성DB,근거 확보 실패,출처: 농약물성DB,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 출처: 농약물성DB
MIX554,XDE-742,SL,제형코드시트.추출정보(팀원기입),,Y,"4.06 at 24.4 C, 1% w/w aqueous solution",4.06,4.06,4.06,단일,1%수용액,"1% w/w 수용액, 24.4 C",https://www3.epa.gov/pesticides/chem_search/reg_actions/registration/fs_PC-108702_27-Feb-08.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 활성성분 고유 물성,출처: 미국 EPA PESTICIDE FACT SHEET,N,N,N,Y,보류,참고값 - 활성성분 고유 물성 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX563,Reality 25,SL,제형코드시트.추출정보(팀원기입),,Y,6.05 at 5% solution in water,6.05,6.05,6.05,단일,기타,5% 수용액,https://assets.greenbook.net/04-59-20-08-11-2022-RealityMSDS__1_.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 동일 제품 아님,출처: 제조사 MSDS,N,Y,Y,N,보류,참고값 - 동일 제품 아님 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX564,RebelEx,SL,제형코드시트.추출정보(팀원기입),,Y,6.68 at 1% aqueous solution,6.68,6.68,6.68,단일,1%수용액,1% 수용액(pH Electrode),https://s3-us-west-1.amazonaws.com/agrian-cg-fs1-production/pdfs/RebelEX_MSDS1t.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,제품 SDS 확인,출처: 제조사 SDS,N,N,N,N,채택,제품 귀속(제품 SDS 확인) + 측정조건 명시(1% 수용액(pH Electrode))
MIX575,Acticide PM Industrial Mildewicide,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 정보량 부족,B4 부성분(10~50%) 참고값,참고값 기각 - 정보량 부족,B4 부성분(10~50%) 참고값,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 정보량 부족 · B4 부성분(10~50%) 참고값
MIX576,Coumaphos (97.6),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://www.chemblink.com/MSDSFiles/56-72-4Sigma-Aldrich.pdf,,,해당없음(v5 ph_best 결측),Y,solid,정보없음 - 문서상 pH 미기재,출처: 제조사 SDS,정보없음 - 문서상 pH 미기재,출처: 제조사 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 제조사 SDS
MIX579,DeckMate Mosquito Repellent,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D4 pH 비지배 성분 대입
MIX580,Departure Herbicide,SL,제형코드시트.추출정보(팀원기입),,Y,4.98,4.98,4.98,4.98,단일,미명시,원액(농도 미기재),https://s3-us-west-1.amazonaws.com/agrian-cg-fs1-production/pdfs/Glyphosate_41_MSDS1rt.pdf,판정불가,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 동일 제품 아님,출처: 타제품 완제품 SDS,N,N,N,N,보류,참고값 - 동일 제품 아님 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX584,EP-Amin (Ethyl-n-propylamin),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,검색결과 없음,근거 확보 실패,검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 검색결과 없음
MIX588,Flumethrin(96.2),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://www.chemblink.com/MSDSFiles/69770-45-2Sigma-Aldrich.pdf,,,해당없음(v5 ph_best 결측),Y,liquid,정보없음 - 문서상 pH 미기재,출처: 제조사 SDS,정보없음 - 문서상 pH 미기재,출처: 제조사 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 제조사 SDS
MIX590,Larvin 500 Insecticide,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 정보량 부족,A2 동일제품 동의어·리브랜딩,참고값 기각 - 정보량 부족,A2 동일제품 동의어·리브랜딩,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 정보량 부족 · A2 동일제품 동의어·리브랜딩
MIX591,Lawn 3FL2 Herbicide Ready-to-Use,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D4 pH 비지배 성분 대입
MIX594,Multicide 28661,SL,제형코드시트.추출정보(팀원기입),,Y,6.8,6.8,6.8,6.8,단일,기타,에어로졸 내용물 비휘발분(추진제 제외),http://ghstagc1.w40.wh-2.com/MSDS/1021-1856.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,liquid,,,제품 SDS 확인,출처: 제조사 MSDS,N,Y,N,N,채택,제품 귀속(제품 SDS 확인) + 측정조건 명시(에어로졸 내용물 비휘발분(추진제 제외))
MIX598,Pursuit/Dimethenamide,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://www.chemicalbook.com/msds/dimethenamid.pdf,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 원제 DB,정보없음 - 문서상 pH 미기재,출처: 원제 DB,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 DB
MIX599,Rimfire Max Herbicide,SL,제형코드시트.추출정보(팀원기입),,Y,"7.5 - 9.0 at 1% aqueous solution, 23 C",7.5-9,7.5,9.0,범위,1%수용액,1% 수용액 23 C,https://s3-us-west-1.amazonaws.com/agrian-cg-fs1-production/pdfs/Rimfire_Max_Herbicide1i_MSDS.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,제품 SDS 확인,출처: 제조사 SDS,N,Y,N,N,채택,제품 귀속(제품 SDS 확인) + 측정조건 명시(1% 수용액 23 C)
MIX6,Acticide CBM,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 측정농도 불일치,B5 이온성 주성분 참고값(농도 불일치),참고값 기각 - 측정농도 불일치,B5 이온성 주성분 참고값(농도 불일치),N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 측정농도 불일치 · B5 이온성 주성분 참고값(농도 불일치)
MIX60,Bioban 425 Antimicrobial,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 정보량 부족,A1 제품문서 실측,참고값 기각 - 정보량 부족,A1 제품문서 실측,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 정보량 부족 · A1 제품문서 실측
MIX609,Suprend,SL,제형코드시트.추출정보(팀원기입),,Y,"6.7 at 20 C, saturated solution",6.7,6.7,6.7,단일,기타,"포화 수용액, 20 C",https://www3.epa.gov/pesticides/chem_search/reg_actions/reregistration/red_PC-080805_1-sep-95.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 활성성분 고유 물성,출처: 미국 EPA Reregistration Eligibility Decision,N,N,N,Y,보류,참고값 - 활성성분 고유 물성 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX611,Trilux 44 - White,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,출처: 확인시도 - PPDB Tralopyril(측정조건 문맥만),근거 확보 실패,출처: 확인시도 - PPDB Tralopyril(측정조건 문맥만),N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 출처: 확인시도 - PPDB Tralopyril(측정조건 문맥만)
MIX612,Ultra P,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,검색결과 없음,근거 확보 실패,검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 검색결과 없음
MIX613,Wocosen 45 TK,SL,제형코드시트.추출정보(팀원기입),,Y,4.5 - 5.5,4.5-5.5,4.5,5.5,범위,미명시,미기재,https://s3-us-west-1.amazonaws.com/agrian-cg-fs1-production/pdfs/PROPICONAZOLE_14.31d_SELECT_MSDS.pdf,판정불가,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 동일 제품 아님,출처: 제조사 SDS,N,N,N,N,보류,참고값 - 동일 제품 아님 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX616,Fludioxonil(94.7%),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://www.chemblink.com/MSDSFiles/131341-86-1Sigma-Aldrich.pdf,,,해당없음(v5 ph_best 결측),Y,solid,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 SDS
MIX617,5-Hydroxy-Tepraloxydim,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://pim-resources.coleparmer.com/sds/lcs-6178.pdf,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 SDS
MIX627,Dinotefuron,SL,제형코드시트.추출정보(팀원기입),,Y,"6.4 at 1% aqueous solution, 21 C",6.4,6.4,6.4,단일,1%수용액,1% 수용액 21 C,http://www.cdms.net/LDat/mp76N000.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 동일 제품 아님,출처: 제조사 SDS,Y,N,N,N,보류,참고값 - 동일 제품 아님 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX631,DPX-E9636-38,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 정보량 부족,B4 부성분(10~50%) 참고값,참고값 기각 - 정보량 부족,B4 부성분(10~50%) 참고값,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 정보량 부족 · B4 부성분(10~50%) 참고값
MIX633,Flumethrin(87.9),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,미기재,https://www.chemblink.com/MSDSFiles/69770-45-2Sigma-Aldrich.pdf,,,해당없음(v5 ph_best 결측),Y,liquid,정보없음 - 문서상 pH 미기재,출처: 원제 DB,정보없음 - 문서상 pH 미기재,출처: 원제 DB,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 DB
MIX634,Flumethrin(95.1),SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://www.chemblink.com/MSDSFiles/69770-45-2Sigma-Aldrich.pdf,,,해당없음(v5 ph_best 결측),Y,liquid,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 SDS
MIX635,Flufenpyr-Ethyl-S-3153 Acid-4-OH,SL,제형코드시트.추출정보(팀원기입),,Y,5.7 at 20 C,5.7,5.7,5.7,단일,기타,TGAI(원제) 20 C,https://downloads.regulations.gov/EPA-HQ-OPP-2014-0768-0004/content.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 활성성분 고유 물성,출처: EPA 등록자료,N,N,N,N,보류,참고값 - 활성성분 고유 물성 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX641,Lannate LV,SL,제형코드시트.추출정보(팀원기입),,Y,"4.5 at 1% water, 25 C",4.5,4.5,4.5,단일,1%수용액,1% 수용액 25 C,https://assets.greenbook.net/Lemur-LV-Methomyl-Insecticide-SDS-09-30-15.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,타브랜드 대체근거,출처: 제조사 SDS,Y,N,N,N,조건부,타브랜드 대체근거 - 제품 실측 아님
MIX642,lsobutyric Acid Hydrazide,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://www.chemicalbook.com/msds/isobutyric-acid-hydrazide.pdf,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 원제 DB,정보없음 - 문서상 pH 미기재,출처: 원제 DB,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 DB
MIX644,Metalaxyl,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,solid,참고값 기각 - 정보량 부족,B1 주성분 지배 참고값,참고값 기각 - 정보량 부족,B1 주성분 지배 참고값,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 정보량 부족 · B1 주성분 지배 참고값
MIX646,Metsulfuron Methyl 75XP,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,https://www.chemblink.com/MSDSFiles/74223-64-6Sigma-Aldrich.pdf,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,정보없음 - 문서상 pH 미기재,출처: 원제 SDS,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 원제 SDS
MIX647,Mixture of hydantoins,SL,제형코드시트.추출정보(팀원기입),,Y,3.6 at 1%,3.6,3.6,3.6,단일,1%수용액,"1% 수용액, ASTM E 70",https://assets.pim.ecolab.com/media/Original/10206/SG_EN_7346%20TAB_NALCO%207346%20TAB_SDS_52882906.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,solid,,,타브랜드 대체근거,출처: 타브랜드 완제품 SDS,N,Y,Y,N,조건부,타브랜드 대체근거 - 제품 실측 아님
MIX650,Orthophenylphenol/Sodium Orthophenylphenate,SL,제형코드시트.추출정보(팀원기입),,Y,6.1 at 22.7 C,6.1,6.1,6.1,단일,기타,수용액 22.7 C,https://pubchem.ncbi.nlm.nih.gov/compound/7017,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,solid,,,참고값 - 활성성분 고유 물성,출처: 원제 DB,N,N,N,Y,보류,참고값 - 활성성분 고유 물성 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX652,Prequel Herbicide,SL,제형코드시트.추출정보(팀원기입),,Y,6.4 at 1% aqueous solution,6.4,6.4,6.4,단일,1%수용액,1% 수용액,https://assets.greenbook.net/19-10-54-19-03-2019-DuPont_Prequel_Herbicide__352-779_.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,제품 SDS 확인,출처: 제조사 SDS,N,Y,N,N,채택,제품 귀속(제품 SDS 확인) + 측정조건 명시(1% 수용액)
MIX656,Sargeant's Spot-On for Cats,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D1 미지배성분 대입
MIX659,Touchdown Diquat Home to Garden Concentrate,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D1 미지배성분 대입
MIX660,TC 25,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,solid,근거 확보 실패,검색결과 없음,근거 확보 실패,검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 검색결과 없음
MIX663,Acticide CBM 2,SL,제형코드시트.추출정보(팀원기입),,Y,4.5,4.5,4.5,4.5,단일,원액,원액,https://www3.epa.gov/pesticides/chem_search/ppls/067071-00062-20170221.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,제품 SDS 확인,출처: EPA 라벨,N,N,N,Y,채택,제품 귀속(제품 SDS 확인) + 측정조건 명시(원액)
MIX664,Aqucar GA 23 SB Water Treatment Microbiocide,SL,제형코드시트.추출정보(팀원기입),,Y,Mildly acidic (50% solution) (정성표기),,,,비수치,기타,50% 수용액,https://pubchem.ncbi.nlm.nih.gov/compound/3485,판정불가,판정불가,해당없음(v5 ph_best 결측),Y,,,,참고값 - 활성성분 고유 물성,출처: 원제 DB,N,N,N,N,보류,비수치 정성표기 - 수치 파싱 불가
MIX684,Chemsico Pesticide Concentrate WI-S,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D4 pH 비지배 성분 대입
MIX685,Chemsico Pesticide Granules WI-S,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,해당 없음,,,,해당없음(v5 ph_best 결측),Y,,정보없음 - 문서상 pH 미기재,출처: 해당 없음,정보없음 - 문서상 pH 미기재,출처: 해당 없음,N,N,N,N,보류,확보값 없음 · 정보없음 - 문서상 pH 미기재 · 출처: 해당 없음
MIX687,Echo 825,SL,제형코드시트.추출정보(팀원기입),,Y,4.0 - 5.5 at 21 C,4-5.5,4.0,5.5,범위,원액,원액 21 C,https://s3-us-west-1.amazonaws.com/agrian-cg-fs1-production/pdfs/Drexel_Chlorothalonil_720_MSDS4.pdf,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 동일 제품 아님,출처: 제조사 SDS,N,N,N,Y,보류,참고값 - 동일 제품 아님 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX688,EH-1480 Herbicide,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,"출처: 없음 - 주성분(2,4-D-dimethylammonium 5.45%) 전용 SDS 미확보",근거 확보 실패,"출처: 없음 - 주성분(2,4-D-dimethylammonium 5.45%) 전용 SDS 미확보",N,N,N,N,보류,"확보값 없음 · 근거 확보 실패 · 출처: 없음 - 주성분(2,4-D-dimethylammonium 5.45%) 전용 SDS 미확보"
MIX700,NUP-08041 Ready-To-Use,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,참고값 기각 - 귀속 불성립,D1 미지배성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D1 미지배성분 대입
MIX701,NEUl l 71H RTU,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,출처: 없음,근거 확보 실패,출처: 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 출처: 없음
MIX703,Norm 1,SL,제형코드시트.추출정보(팀원기입),,Y,5.24 at 25 C at 1% aqueous solution,5.24,5.24,5.24,단일,1%수용액,1% 수용액 25 C,https://pubchem.ncbi.nlm.nih.gov/compound/5282227,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,참고값 - 활성성분 고유 물성,출처: 원제 DB,N,N,N,N,보류,참고값 - 활성성분 고유 물성 - 제품 자체 pH 아님(성분/타제품 참고값)
MIX707,DuPont DPX-QFU31 (MP) Herbicide,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,검색결과 없음,근거 확보 실패,검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 검색결과 없음
MIX708,Safer Brand Garden Fungicide RTU II,SL,제형코드시트.추출정보(팀원기입),,Y,10.1,10.1,10.1,10.1,단일,미명시,미기재,https://www.woodstreambrands.ca/media/wysiwyg/ca/pdf/48-5064CAN6_SDS.pdf,판정불가,해당없음,해당없음(v5 ph_best 결측),Y,,,,동일제조사 리브랜딩 SDS 확인,출처: 제조사 SDS,Y,N,N,N,조건부,제품 귀속(동일제조사 리브랜딩 SDS 확인) 이나 측정조건 미기재
MIX710,Scholar EZ,SL,제형코드시트.추출정보(팀원기입),,Y,"8.6 at 1% aqueous solution, 25 C",8.6,8.6,8.6,단일,1%수용액,1% 수용액 25 C,https://www.syngenta-us.com/sds-label/scholar_ez,해당없음,해당없음,해당없음(v5 ph_best 결측),Y,,,,제품 SDS 확인,출처: 제조사 SDS,N,Y,N,N,채택,제품 귀속(제품 SDS 확인) + 측정조건 명시(1% 수용액 25 C)
MIX711,Shelter Island Plus - White,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,참고값 기각 - 귀속 불성립,D4 pH 비지배 성분 대입,N,N,N,Y,보류,확보값 없음 · 참고값 기각 - 귀속 불성립 · D4 pH 비지배 성분 대입
MIX719,Troysan ALF4,SL,제형코드시트.추출정보(팀원기입),,Y,,,,,,,,,,,해당없음(v5 ph_best 결측),Y,,근거 확보 실패,출처: 없음 - 검색결과 없음,근거 확보 실패,출처: 없음 - 검색결과 없음,N,N,N,N,보류,확보값 없음 · 근거 확보 실패 · 출처: 없음 - 검색결과 없음
